"x"
"204"/t"CGA453	0.00306481	7.01765e-07	0	0	0"
"205"/t"CGA383	0.00306481	7.01765e-07	0	0	0"
"206"/t"N105	0.113302	0.00966081	0	0	0"
"207"/t"N106	1.02542	0.00433852	0	0	0"
"208"/t"CGA501	7.82372e-05	9.03891e-09	0	0	0"
"209"/t"C11776	7.82372e-05	9.03891e-09	0	0	0"
"210"/t"N107	0.0538569	0.0326962	0	0	0"
"211"/t"C3121	3.13036e-06	0	0	0	0"
"212"/t"C3123	3.13036e-06	0	0	0	0"
"213"/t"N108	1.63521	0.0184323	0	0	0"
"214"/t"Calparcri	0.0661145	0.00137813	0	0	0"
"215"/t"C3118	0.0661145	0.00137813	0	0	0"
"216"/t"N109	0.186153	0.000512134	0	0	0"
"217"/t"N110	1.11066	0.0138648	0	0	0"
"218"/t"N111	0.542536	0.0419158	0	0	0"
"219"/t"N112	0.115866	0.0582984	0	0	0"
"220"/t"N113	2.80509	0.00864274	0	0	0"
"221"/t"Triowe	2.80428	0.0352548	0	0	0"
"222"/t"N114	0.558941	0.00389678	0	0	0"
"223"/t"Trijoh	2.24403	0.0302905	0	0	0"
"224"/t"Trimel	2.24403	0.0302905	0	0	0"
"225"/t"N115	0.079338	0.545821	0	0	0"
"226"/t"N116	0.0175679	0.0135602	0	0	0"
"227"/t"Trihoe	0.0598166	0.0251995	0	0	0"
"228"/t"Tribit	0.0598166	0.0251995	0	0	0"
"229"/t"Trijac	0.0881475	0.0495652	0	0	0"
"230"/t"N117	3.32485	0.0205608	0	0	0"
"231"/t"Tricri	2.35606	0.0383654	0	0	0"
"232"/t"N118	0.740905	0.008841	0	0	0"
"233"/t"Triwie	1.61077	0.0251396	0	0	0"
"234"/t"Triqua	1.61077	0.0251396	0	0	0"
"235"/t"N119	1.20114	0.0101607	0	0	0"
"236"/t"N120	2.9028	0.046898	0	0	0"
"237"/t"Kinboe	2.11526	0.0404255	0	0	0"
"238"/t"Kinfis	2.11526	0.0404255	0	0	0"
"239"/t"Kinxen	5.02131	0.0905733	0	0	0"
"240"/t"N121	0.116686	0.00176261	0	0	0"
"241"/t"N122	0.194649	0.150763	0	0	0"
"242"/t"N123	0.508501	0.0979858	0	0	0"
"243"/t"N124	0.338796	0.0207753	0	0	0"
"244"/t"N125	0.0985693	0.00717025	0	0	0"
"245"/t"Chaafr	0.265367	0.0245964	0	0	0"
"246"/t"Chacha	0.265367	0.0245964	0	0	0"
"247"/t"N126	0.149519	0.0103476	0	0	0"
"248"/t"Chacaly	0.212279	0.0192803	0	0	0"
"249"/t"Chazey	0.212279	0.0192803	0	0	0"
"250"/t"N127	0.0823912	0.0127517	0	0	0"
"251"/t"Chadil	0.646243	0.0656624	0	0	0"
"252"/t"Chasen	0.646243	0.0656624	0	0	0"
"253"/t"Chanam	1.26713	0.206434	0	0	0"
"254"/t"N128	0.288468	0.000327231	0	0	0"
"255"/t"Riebrev	16.7918	0.00674499	0	0	0"
"256"/t"N129	5.14542	0.0912894	0	0	0"
"257"/t"N130	0.272918	0.0043355	0	0	0"
"258"/t"N131	0.0506304	0.00112554	0	0	0"
"259"/t"Braset	0.467493	0.0255341	0	0	0"
"260"/t"N132	0.149216	0.00279622	0	0	0"
"261"/t"N133	0.290859	0.0108076	0	0	0"
"262"/t"Bramel	0.0162388	0.000749626	0	0	0"
"263"/t"Bratha	0.0162388	0.000749626	0	0	0"
"264"/t"N134	0.220696	0.00629165	0	0	0"
"265"/t"Bradra	0.0850179	0.00388102	0	0	0"
"266"/t"Bratra	0.0850179	0.00388102	0	0	0"
"267"/t"N135	0.40046	0.0128866	0	0	0"
"268"/t"Bragut	0.10822	0.00432635	0	0	0"
"269"/t"Braven	0.10822	0.00432635	0	0	0"
"270"/t"N136	0.403337	0.0137733	0	0	0"
"271"/t"Brapum	0.384666	0.0141563	0	0	0"
"272"/t"Bradam	0.384666	0.0141563	0	0	0"
