binomial,genus,taxonomic_authority,range,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,centroidY,centroidX,min,max,mean,category,habitat_code,habitat,suitability,season,major_importantance
Rieppeleon kerstenii,Rieppeleon,"PETERS, 1868",103.160843497,253.33041014570966,129.34977064220183,73.19205342687533,1250.3783054506207,342.907177549919,167.36285752833243,175.54432002158663,262.20581489476524,242.47672692930382,267.72213977334053,236.3016729627631,447.4568267674042,114.77691581219644,3.38741230437129,102.61204803022126,228.39604695089045,16.93065299514301,153.65933621154883,33.275836481381546,3.0038487642919987,42.008475368898594,-6.487226555999939,10.487789421000059,1.1637762639500466,LC,2.2,Savanna - Moist,Suitable,Resident,Yes
Rieppeleon kerstenii,Rieppeleon,"PETERS, 1868",103.160843497,253.33041014570966,129.34977064220183,73.19205342687533,1250.3783054506207,342.907177549919,167.36285752833243,175.54432002158663,262.20581489476524,242.47672692930382,267.72213977334053,236.3016729627631,447.4568267674042,114.77691581219644,3.38741230437129,102.61204803022126,228.39604695089045,16.93065299514301,153.65933621154883,33.275836481381546,3.0038487642919987,42.008475368898594,-6.487226555999939,10.487789421000059,1.1637762639500466,LC,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,Yes
Trioceros affinis,Trioceros,"R<a0>PPEL, 1845",23.8114725972,188.65645067133684,141.88237011091653,74.43199065966141,1142.749270286048,284.3152364273205,94.24781085814361,190.0674255691769,183.7583187390543,181.90805604203152,203.7577349678926,175.08844133099825,1177.2714535901926,246.50437828371278,11.305020431990659,80.81115002918855,628.2422650321074,51.724460011675426,223.86981903093988,404.7644483362522,9.041600698472532,38.31604068971417,5.920506567000075,13.314075313000046,9.353144638134664,LC,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,NA
Trioceros affinis,Trioceros,"R<a0>PPEL, 1845",23.8114725972,188.65645067133684,141.88237011091653,74.43199065966141,1142.749270286048,284.3152364273205,94.24781085814361,190.0674255691769,183.7583187390543,181.90805604203152,203.7577349678926,175.08844133099825,1177.2714535901926,246.50437828371278,11.305020431990659,80.81115002918855,628.2422650321074,51.724460011675426,223.86981903093988,404.7644483362522,9.041600698472532,38.31604068971417,5.920506567000075,13.314075313000046,9.353144638134664,LC,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,NA
Trioceros affinis,Trioceros,"R<a0>PPEL, 1845",23.8114725972,188.65645067133684,141.88237011091653,74.43199065966141,1142.749270286048,284.3152364273205,94.24781085814361,190.0674255691769,183.7583187390543,181.90805604203152,203.7577349678926,175.08844133099825,1177.2714535901926,246.50437828371278,11.305020431990659,80.81115002918855,628.2422650321074,51.724460011675426,223.86981903093988,404.7644483362522,9.041600698472532,38.31604068971417,5.920506567000075,13.314075313000046,9.353144638134664,LC,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
Trioceros affinis,Trioceros,"R<a0>PPEL, 1845",23.8114725972,188.65645067133684,141.88237011091653,74.43199065966141,1142.749270286048,284.3152364273205,94.24781085814361,190.0674255691769,183.7583187390543,181.90805604203152,203.7577349678926,175.08844133099825,1177.2714535901926,246.50437828371278,11.305020431990659,80.81115002918855,628.2422650321074,51.724460011675426,223.86981903093988,404.7644483362522,9.041600698472532,38.31604068971417,5.920506567000075,13.314075313000046,9.353144638134664,LC,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
Trioceros balebicornutus,Trioceros,"TILBURY, 1998",0.101251716283,138.2,133.86666666666667,77.33333333333333,656.4666666666667,223.33333333333334,51.4,171.93333333333334,133.4,134.6,147.06666666666666,130.86666666666667,1096.6666666666667,158.6,30.2,47.46666666666667,444.46666666666664,108.06666666666666,293.1333333333333,214.86666666666667,6.744566803589834,38.97313951158125,6.5730143440000575,6.908992409000064,6.746979271000054,NT,1.5,Forest - Subtropical/Tropical Dry,NA,NA,NA
Trioceros bitaeniatus,Trioceros,"FISCHER, 1884",69.901106818,224.11309701122033,133.7923741435806,79.48356667659617,900.1996822559826,313.5697547413365,146.17853241981928,167.39122232151723,224.6819580975077,221.00258167014198,235.6983417734088,212.262436699434,848.4905173269784,154.9851057491808,16.279018965346044,68.30900605699533,356.7871115082911,70.11309701122033,184.26313176447223,193.4289544235925,2.677730356338029,35.98058813497216,-3.604295330999946,9.09142590700003,1.6455632074667201,LC,2.1,Savanna - Dry,NA,NA,NA
Trioceros camerunensis,Trioceros,"M<a0>LLER, 1909",1.54955046923,254.68018018018017,77.30630630630631,72.78828828828829,989.3873873873874,313.02252252252254,207.36486486486487,105.65765765765765,242.55855855855856,262.5900900900901,264.6306306306306,239.81981981981983,2771.009009009009,479.4684684684685,32.306306306306304,64.05405405405405,1283.4954954954956,128.99099099099098,401.5315315315315,1189.8018018018017,3.997064986614235,10.005898808804059,3.036191939000048,4.88396339600007,3.951474226272772,LC,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
Trioceros chapini,Trioceros,"DE WITTE, 1964",45.5266652875,248.87032532684705,96.69717239282457,82.64548494983278,596.3601398601398,309.3637883855275,192.84296138643964,116.52082699908787,246.94557616296746,243.2353298875038,255.86181210094253,240.78823350562482,1821.8675889328063,237.4212526603831,57.424749163879596,37.24277896017026,639.9586500456065,225.30571602310732,511.46625114016416,299.24885983581635,-0.6143711392878821,17.60519776114067,-2.9766054809999787,1.5526703830000201,-0.3981777601666262,LC,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,NA
Trioceros conirostratus,Trioceros,"TILBURY, 1998",0.00186733792588,187.25,126.75,80.75,835.25,273.75,117.5,156.25,182.25,193.75,198.75,176.25,915,142.75,16,52.25,358,70,161.75,344.25,2.9157461232843134,34.49348710652082,1.6450914060000628,3.9521478620000607,2.915695855358381,LC,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,Resident,NA
Trioceros conirostratus,Trioceros,"TILBURY, 1998",0.00186733792588,187.25,126.75,80.75,835.25,273.75,117.5,156.25,182.25,193.75,198.75,176.25,915,142.75,16,52.25,358,70,161.75,344.25,2.9157461232843134,34.49348710652082,1.6450914060000628,3.9521478620000607,2.915695855358381,LC,3.5,Shrubland - Subtropical/Tropical Dry,Suitable,Resident,NA
Trioceros cristatus,Trioceros,"STUTCHBURY, 1837",106.863332755,246.26894087069525,96.245159194282,74.93690708252112,886.6874593892138,312.7631578947368,184.40136452241714,128.36179337231968,242.83781676413255,241.22988953866147,256.5240415854451,233.88382066276804,1778.4073424301494,290.39636127355425,20.537621832358674,59.52586094866797,737.7602339181286,95.57576348278103,449.76796621182586,406.7956465237167,1.9132492049107308,12.511114802480478,-5.401726544999974,8.053718076000052,1.5477161773497101,LC,14.1,Artificial/Terrestrial - Arable Land,Suitable,NA,NA
Trioceros cristatus,Trioceros,"STUTCHBURY, 1837",106.863332755,246.26894087069525,96.245159194282,74.93690708252112,886.6874593892138,312.7631578947368,184.40136452241714,128.36179337231968,242.83781676413255,241.22988953866147,256.5240415854451,233.88382066276804,1778.4073424301494,290.39636127355425,20.537621832358674,59.52586094866797,737.7602339181286,95.57576348278103,449.76796621182586,406.7956465237167,1.9132492049107308,12.511114802480478,-5.401726544999974,8.053718076000052,1.5477161773497101,LC,14.3,Artificial/Terrestrial - Plantations,Suitable,NA,NA
Trioceros cristatus,Trioceros,"STUTCHBURY, 1837",106.863332755,246.26894087069525,96.245159194282,74.93690708252112,886.6874593892138,312.7631578947368,184.40136452241714,128.36179337231968,242.83781676413255,241.22988953866147,256.5240415854451,233.88382066276804,1778.4073424301494,290.39636127355425,20.537621832358674,59.52586094866797,737.7602339181286,95.57576348278103,449.76796621182586,406.7956465237167,1.9132492049107308,12.511114802480478,-5.401726544999974,8.053718076000052,1.5477161773497101,LC,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Suitable,NA,NA
Trioceros cristatus,Trioceros,"STUTCHBURY, 1837",106.863332755,246.26894087069525,96.245159194282,74.93690708252112,886.6874593892138,312.7631578947368,184.40136452241714,128.36179337231968,242.83781676413255,241.22988953866147,256.5240415854451,233.88382066276804,1778.4073424301494,290.39636127355425,20.537621832358674,59.52586094866797,737.7602339181286,95.57576348278103,449.76796621182586,406.7956465237167,1.9132492049107308,12.511114802480478,-5.401726544999974,8.053718076000052,1.5477161773497101,LC,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,NA,NA
Trioceros deremensis,Trioceros,"MATSCHIE, 1892",0.113972379618,204.9375,105.3125,66.375,1699.875,281.8125,125.125,156.6875,213.875,187.1875,223.625,180.9375,1265.9375,249.9375,24.1875,67,600.3125,94.25,365.625,99,-6.118575847272177,37.81632625920774,-7.961129609999944,-4.773487416999956,-6.145621422302152,LC,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,No
Trioceros deremensis,Trioceros,"MATSCHIE, 1892",0.113972379618,204.9375,105.3125,66.375,1699.875,281.8125,125.125,156.6875,213.875,187.1875,223.625,180.9375,1265.9375,249.9375,24.1875,67,600.3125,94.25,365.625,99,-6.118575847272177,37.81632625920774,-7.961129609999944,-4.773487416999956,-6.145621422302152,LC,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
Trioceros ellioti,Trioceros,"G<a0>NTHER, 1895",12.5612313022,196.64384318056324,119.95472114853672,84.76145775814467,455.0618442849254,269.1579237990061,128.2159028161237,140.94202098288238,195.89287686361126,195.40033130866925,202.0088348978465,190.71120927664273,1320.7117614577583,186.96797349530647,35.15461071231364,43.65267807840972,480.1330756488128,147.60574268360023,302.4627277747101,271.32357813362785,-0.7579227262229628,31.122562132064864,-4.476561667999931,4.226182386000062,-0.9771638354205122,LC,14.1,Artificial/Terrestrial - Arable Land,Suitable,Resident,NA
Trioceros ellioti,Trioceros,"G<a0>NTHER, 1895",12.5612313022,196.64384318056324,119.95472114853672,84.76145775814467,455.0618442849254,269.1579237990061,128.2159028161237,140.94202098288238,195.89287686361126,195.40033130866925,202.0088348978465,190.71120927664273,1320.7117614577583,186.96797349530647,35.15461071231364,43.65267807840972,480.1330756488128,147.60574268360023,302.4627277747101,271.32357813362785,-0.7579227262229628,31.122562132064864,-4.476561667999931,4.226182386000062,-0.9771638354205122,LC,14.3,Artificial/Terrestrial - Plantations,Suitable,Resident,NA
Trioceros ellioti,Trioceros,"G<a0>NTHER, 1895",12.5612313022,196.64384318056324,119.95472114853672,84.76145775814467,455.0618442849254,269.1579237990061,128.2159028161237,140.94202098288238,195.89287686361126,195.40033130866925,202.0088348978465,190.71120927664273,1320.7117614577583,186.96797349530647,35.15461071231364,43.65267807840972,480.1330756488128,147.60574268360023,302.4627277747101,271.32357813362785,-0.7579227262229628,31.122562132064864,-4.476561667999931,4.226182386000062,-0.9771638354205122,LC,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,No
Trioceros ellioti,Trioceros,"G<a0>NTHER, 1895",12.5612313022,196.64384318056324,119.95472114853672,84.76145775814467,455.0618442849254,269.1579237990061,128.2159028161237,140.94202098288238,195.89287686361126,195.40033130866925,202.0088348978465,190.71120927664273,1320.7117614577583,186.96797349530647,35.15461071231364,43.65267807840972,480.1330756488128,147.60574268360023,302.4627277747101,271.32357813362785,-0.7579227262229628,31.122562132064864,-4.476561667999931,4.226182386000062,-0.9771638354205122,LC,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
Trioceros ellioti,Trioceros,"G<a0>NTHER, 1895",12.5612313022,196.64384318056324,119.95472114853672,84.76145775814467,455.0618442849254,269.1579237990061,128.2159028161237,140.94202098288238,195.89287686361126,195.40033130866925,202.0088348978465,190.71120927664273,1320.7117614577583,186.96797349530647,35.15461071231364,43.65267807840972,480.1330756488128,147.60574268360023,302.4627277747101,271.32357813362785,-0.7579227262229628,31.122562132064864,-4.476561667999931,4.226182386000062,-0.9771638354205122,LC,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
Trioceros feae,Trioceros,"BOULENGER, 1906",0.0739398501328,188.2,79.2,78.9,700,242.6,142.7,99.9,180.1,193.5,196,178.1,2576.6,419.1,45.3,54.8,1080.4,178.4,432.9,997,3.4748176119215795,8.68418238051784,3.2632693640000525,3.7052568570000517,3.464636273666714,NT,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,NA,NA
Trioceros fuelleborni,Trioceros,"TORNIER, 1900",0.0336783578223,160.2,106.6,62,1492,242.4,71.8,170.6,166.2,146.6,177,137.6,1903.6,374.6,6.2,87.4,970.8,36.2,510.6,45.2,-9.040252042297313,33.62842025728385,-9.17663284899993,-8.827257029999942,-9.014338355733285,LC,14.4,Artificial/Terrestrial - Rural Gardens,Unknown,Resident,NA
Trioceros fuelleborni,Trioceros,"TORNIER, 1900",0.0336783578223,160.2,106.6,62,1492,242.4,71.8,170.6,166.2,146.6,177,137.6,1903.6,374.6,6.2,87.4,970.8,36.2,510.6,45.2,-9.040252042297313,33.62842025728385,-9.17663284899993,-8.827257029999942,-9.014338355733285,LC,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Unknown,Resident,NA
Trioceros fuelleborni,Trioceros,"TORNIER, 1900",0.0336783578223,160.2,106.6,62,1492,242.4,71.8,170.6,166.2,146.6,177,137.6,1903.6,374.6,6.2,87.4,970.8,36.2,510.6,45.2,-9.040252042297313,33.62842025728385,-9.17663284899993,-8.827257029999942,-9.014338355733285,LC,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
Trioceros goetzei,Trioceros,"TORNIER, 1899",3.45189648567,182.58551307847083,108.88732394366197,63.398390342052316,1652.804828973843,265.56740442655934,94.98189134808852,170.58551307847083,191.54325955734407,162.80482897384306,200.23541247484908,157.98390342052315,1278.7484909456741,269.4144869215292,3.613682092555332,96.40442655935614,717.4627766599598,16.372233400402415,378.64386317907446,20.879275653923543,-9.076977845740055,34.68668640678818,-10.913187118999929,-7.788525672999981,-9.720826205036095,LC,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
Trioceros hanangensis,Trioceros,"KRAUSE & B<c9>HME, 2010",0.00117468182208,172,108,69.5,1498.5,243.5,89,154.5,183,154.5,185.5,149.5,805,146.5,1.5,86,394.5,7,334,9,-4.444154382416225,35.39712790446456,-4.466088119999938,-4.418520830999967,-4.446176172285667,NT,4.7,Grassland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
Trioceros harennae,Trioceros,"LARGEN, 1995",0.411819208148,145.47457627118644,137.05084745762713,77.77966101694915,675.3898305084746,231.57627118644066,56.355932203389834,175.22033898305085,141.74576271186442,141.42372881355934,154.28813559322035,137.4915254237288,1123.3389830508474,158.88135593220338,26.677966101694917,48.13559322033898,436.47457627118644,103.33898305084746,326.93220338983053,209.40677966101694,6.685653953367134,39.06374414784727,6.342492337000067,6.970670043000041,6.663560942400049,LC,14.4,Artificial/Terrestrial - Rural Gardens,Marginal,Resident,NA
Trioceros harennae,Trioceros,"LARGEN, 1995",0.411819208148,145.47457627118644,137.05084745762713,77.77966101694915,675.3898305084746,231.57627118644066,56.355932203389834,175.22033898305085,141.74576271186442,141.42372881355934,154.28813559322035,137.4915254237288,1123.3389830508474,158.88135593220338,26.677966101694917,48.13559322033898,436.47457627118644,103.33898305084746,326.93220338983053,209.40677966101694,6.685653953367134,39.06374414784727,6.342492337000067,6.970670043000041,6.663560942400049,LC,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,Resident,NA
Trioceros harennae,Trioceros,"LARGEN, 1995",0.411819208148,145.47457627118644,137.05084745762713,77.77966101694915,675.3898305084746,231.57627118644066,56.355932203389834,175.22033898305085,141.74576271186442,141.42372881355934,154.28813559322035,137.4915254237288,1123.3389830508474,158.88135593220338,26.677966101694917,48.13559322033898,436.47457627118644,103.33898305084746,326.93220338983053,209.40677966101694,6.685653953367134,39.06374414784727,6.342492337000067,6.970670043000041,6.663560942400049,LC,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
Trioceros harennae,Trioceros,"LARGEN, 1995",0.411819208148,145.47457627118644,137.05084745762713,77.77966101694915,675.3898305084746,231.57627118644066,56.355932203389834,175.22033898305085,141.74576271186442,141.42372881355934,154.28813559322035,137.4915254237288,1123.3389830508474,158.88135593220338,26.677966101694917,48.13559322033898,436.47457627118644,103.33898305084746,326.93220338983053,209.40677966101694,6.685653953367134,39.06374414784727,6.342492337000067,6.970670043000041,6.663560942400049,LC,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
Trioceros hoehnelii,Trioceros,"STEINDACHNER, 1891",4.77626225136,168.96511627906978,148.94476744186048,82.78052325581395,770.4345930232558,263.31831395348837,84.69912790697674,178.61918604651163,171.53633720930233,167.5174418604651,178.1497093023256,158.23546511627907,1118.6075581395348,186.88517441860466,33.49273255813954,51.58720930232558,435.2718023255814,130.8139534883721,306.02470930232556,277.57703488372096,-0.08156465632809573,36.038530186908176,-1.5271079039999336,1.4257541220000576,-0.11242576033328394,LC,14.4,Artificial/Terrestrial - Rural Gardens,Unknown,Resident,NA
Trioceros hoehnelii,Trioceros,"STEINDACHNER, 1891",4.77626225136,168.96511627906978,148.94476744186048,82.78052325581395,770.4345930232558,263.31831395348837,84.69912790697674,178.61918604651163,171.53633720930233,167.5174418604651,178.1497093023256,158.23546511627907,1118.6075581395348,186.88517441860466,33.49273255813954,51.58720930232558,435.2718023255814,130.8139534883721,306.02470930232556,277.57703488372096,-0.08156465632809573,36.038530186908176,-1.5271079039999336,1.4257541220000576,-0.11242576033328394,LC,14.5,Artificial/Terrestrial - Urban Areas,Unknown,Resident,NA
Trioceros hoehnelii,Trioceros,"STEINDACHNER, 1891",4.77626225136,168.96511627906978,148.94476744186048,82.78052325581395,770.4345930232558,263.31831395348837,84.69912790697674,178.61918604651163,171.53633720930233,167.5174418604651,178.1497093023256,158.23546511627907,1118.6075581395348,186.88517441860466,33.49273255813954,51.58720930232558,435.2718023255814,130.8139534883721,306.02470930232556,277.57703488372096,-0.08156465632809573,36.038530186908176,-1.5271079039999336,1.4257541220000576,-0.11242576033328394,LC,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
Trioceros incornutus,Trioceros,"LOVERIDGE, 1932",1.01384118316,199.17241379310346,105.04827586206896,59.97931034482759,1759.3586206896553,283.60689655172416,109.61379310344827,173.99310344827586,204.6689655172414,189.3793103448276,219.42068965517242,173.21379310344827,1572.1103448275862,346.7103448275862,6.5793103448275865,91.33793103448276,863.248275862069,28.66896551724138,350.4413793103448,59.6551724137931,-9.816118978762145,33.69265389104984,-10.839834834999976,-8.960212318999936,-9.72502415382495,LC,14.6,Artificial/Terrestrial - Subtropical/Tropical Heavily Degraded Former Forest,Marginal,Resident,NA
Trioceros incornutus,Trioceros,"LOVERIDGE, 1932",1.01384118316,199.17241379310346,105.04827586206896,59.97931034482759,1759.3586206896553,283.60689655172416,109.61379310344827,173.99310344827586,204.6689655172414,189.3793103448276,219.42068965517242,173.21379310344827,1572.1103448275862,346.7103448275862,6.5793103448275865,91.33793103448276,863.248275862069,28.66896551724138,350.4413793103448,59.6551724137931,-9.816118978762145,33.69265389104984,-10.839834834999976,-8.960212318999936,-9.72502415382495,LC,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
Trioceros ituriensis,Trioceros,"SCHMIDT, 1919",26.3473043667,234.59857670005272,108.87005798629414,85.1375856615709,455.63336847654193,301.31180811808116,173.92909857670006,127.38270954138113,231.6109646810754,234.5,239.79731154454402,228.29388508170797,1754.526093832367,211.02688455455984,65.5002635740643,31.234844491302056,575.5550869794412,239.8516078017923,452.41934633632053,435.0590405904059,0.6546084782010305,27.48670281840763,-3.3709909009999706,3.395285776000037,-0.1372354328946953,LC,1.6,Forest - Subtropical/Tropical Moist Lowland,Suitable,Resident,Yes
Trioceros ituriensis,Trioceros,"SCHMIDT, 1919",26.3473043667,234.59857670005272,108.87005798629414,85.1375856615709,455.63336847654193,301.31180811808116,173.92909857670006,127.38270954138113,231.6109646810754,234.5,239.79731154454402,228.29388508170797,1754.526093832367,211.02688455455984,65.5002635740643,31.234844491302056,575.5550869794412,239.8516078017923,452.41934633632053,435.0590405904059,0.6546084782010305,27.48670281840763,-3.3709909009999706,3.395285776000037,-0.1372354328946953,LC,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
Trioceros jacksonii,Trioceros,"BOULENGER, 1896",2.43676514473,176.066091954023,136.57183908045977,77.17528735632185,1044.9540229885058,268.1954022988506,93.13505747126437,175.06034482758622,184.01149425287358,163.7816091954023,187.2471264367816,160.56896551724137,1002.9367816091954,213.85919540229884,20.79597701149425,75.91379310344827,457.14080459770116,79.06896551724138,350.8103448275862,94.89655172413794,-1.056482104850963,37.01646352460158,-3.29710169599997,0.4515349430000697,-0.8305356345555057,LC,14.1,Artificial/Terrestrial - Arable Land,Suitable,Resident,No
Trioceros jacksonii,Trioceros,"BOULENGER, 1896",2.43676514473,176.066091954023,136.57183908045977,77.17528735632185,1044.9540229885058,268.1954022988506,93.13505747126437,175.06034482758622,184.01149425287358,163.7816091954023,187.2471264367816,160.56896551724137,1002.9367816091954,213.85919540229884,20.79597701149425,75.91379310344827,457.14080459770116,79.06896551724138,350.8103448275862,94.89655172413794,-1.056482104850963,37.01646352460158,-3.29710169599997,0.4515349430000697,-0.8305356345555057,LC,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,No
Trioceros jacksonii,Trioceros,"BOULENGER, 1896",2.43676514473,176.066091954023,136.57183908045977,77.17528735632185,1044.9540229885058,268.1954022988506,93.13505747126437,175.06034482758622,184.01149425287358,163.7816091954023,187.2471264367816,160.56896551724137,1002.9367816091954,213.85919540229884,20.79597701149425,75.91379310344827,457.14080459770116,79.06896551724138,350.8103448275862,94.89655172413794,-1.056482104850963,37.01646352460158,-3.29710169599997,0.4515349430000697,-0.8305356345555057,LC,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
Trioceros johnstoni,Trioceros,"BOULENGER, 1901",7.07775216743,194.34838076545634,109.26692836113837,85.10598626104023,318.05691854759567,258.36898920510305,130.54563297350344,127.8233562315996,193.69970559371933,191.43473994111875,197.67909715407262,190.32679097154073,1453.5534838076546,186.13640824337585,35.69970559371933,40.3297350343474,505.03827281648677,155.49754661432777,329.62904808635915,243.9332679097154,-1.895853836965227,29.01904772720661,-5.200056167999946,0.4044684380000376,-1.6019935518181372,LC,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,No
Trioceros johnstoni,Trioceros,"BOULENGER, 1901",7.07775216743,194.34838076545634,109.26692836113837,85.10598626104023,318.05691854759567,258.36898920510305,130.54563297350344,127.8233562315996,193.69970559371933,191.43473994111875,197.67909715407262,190.32679097154073,1453.5534838076546,186.13640824337585,35.69970559371933,40.3297350343474,505.03827281648677,155.49754661432777,329.62904808635915,243.9332679097154,-1.895853836965227,29.01904772720661,-5.200056167999946,0.4044684380000376,-1.6019935518181372,LC,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
Trioceros kinangopensis,Trioceros,"STIPALA, LUTZMANN, MALONZA, WILKINSON, GODLEY, NYAMACHE & EVANS, 2012",0.00139539827171,91,117,76,913,173,21,152,100,94,101,77,1763,300,56,52,724,242,556,294,-0.6286457574044392,36.702676014432605,-0.6671911469999259,-0.5956294829999251,-0.6234049138528853,NT,3.7,Shrubland - Subtropical/Tropical High Altitude,Suitable,Resident,Yes
Trioceros kinetensis,Trioceros,"SCHMIDT, 1943",0.00736974526543,177,104,73,1209,258,116,142,161,189,193,161,1343,216,18,58,580,80,129,580,3.91045317437594,32.93375227247403,3.8620675340000616,3.9607918390000236,3.917438992000058,DD,1.5,Forest - Subtropical/Tropical Dry,Unknown,Resident,NA
Trioceros kinetensis,Trioceros,"SCHMIDT, 1943",0.00736974526543,177,104,73,1209,258,116,142,161,189,193,161,1343,216,18,58,580,80,129,580,3.91045317437594,32.93375227247403,3.8620675340000616,3.9607918390000236,3.917438992000058,DD,1.9,Forest - Subtropical/Tropical Moist Montane,Unknown,Resident,NA
Trioceros kinetensis,Trioceros,"SCHMIDT, 1943",0.00736974526543,177,104,73,1209,258,116,142,161,189,193,161,1343,216,18,58,580,80,129,580,3.91045317437594,32.93375227247403,3.8620675340000616,3.9607918390000236,3.917438992000058,DD,3.7,Shrubland - Subtropical/Tropical High Altitude,Unknown,Resident,NA
Trioceros kinetensis,Trioceros,"SCHMIDT, 1943",0.00736974526543,177,104,73,1209,258,116,142,161,189,193,161,1343,216,18,58,580,80,129,580,3.91045317437594,32.93375227247403,3.8620675340000616,3.9607918390000236,3.917438992000058,DD,4.7,Grassland - Subtropical/Tropical High Altitude,Unknown,Resident,NA
Trioceros laterispinis,Trioceros,"LOVERIDGE, 1932",0.0436345803065,178.8,105,64.4,1555.2,259.4,97.2,162.2,186.4,166.2,195,155.6,1336.6,288.4,6.2,90.6,724,26.6,270,34.2,-8.47910423692461,35.623552560128054,-8.829986468999948,-8.194149009999933,-8.496078458076225,EN,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
Trioceros marsabitensis,Trioceros,"TILBURY, 1991",0.010586534156,200,153,82,922,296,111,185,209,188,212,188,828,234,7,93,396,36,333,39,2.268771562143767,37.962832203312686,2.2043135540000662,2.3275559440000393,2.2644427636250484,NT,1.9,Forest - Subtropical/Tropical Moist Montane,Suitable,Resident,Yes
Trioceros marsabitensis,Trioceros,"TILBURY, 1991",0.010586534156,200,153,82,922,296,111,185,209,188,212,188,828,234,7,93,396,36,333,39,2.268771562143767,37.962832203312686,2.2043135540000662,2.3275559440000393,2.2644427636250484,NT,3.8,Shrubland - Mediterranean-type Shrubby Vegetation,Suitable,Resident,Yes
Trioceros melleri,Trioceros,"GRAY, 1865",38.3127050716,241.60344514959203,104.52674524025386,63.029555757026294,1812.593109700816,320.6079782411605,155.40453309156845,165.20344514959203,253.21831368993654,219.78132366273798,260.77679057116956,215.02919310970083,1153.33907524932,252.67633726201268,7.0128739800543975,96.24224841341795,684.1782411604714,27.872529465095194,352.98966455122394,33.43408884859474,-11.541709413539682,37.602450496058964,-17.095737545999953,-4.74714927399998,-9.13095227372218,LC,14.4,Artificial/Terrestrial - Rural Gardens,Suitable,Resident,No
Trioceros melleri,Trioceros,"GRAY, 1865",38.3127050716,241.60344514959203,104.52674524025386,63.029555757026294,1812.593109700816,320.6079782411605,155.40453309156845,165.20344514959203,253.21831368993654,219.78132366273798,260.77679057116956,215.02919310970083,1153.33907524932,252.67633726201268,7.0128739800543975,96.24224841341795,684.1782411604714,27.872529465095194,352.98966455122394,33.43408884859474,-11.541709413539682,37.602450496058964,-17.095737545999953,-4.74714927399998,-9.13095227372218,LC,1.5,Forest - Subtropical/Tropical Dry,Suitable,Resident,Yes
Trioceros montium,Trioceros,"BUCHHOLZ, 1874",0.771210428806,238.6036036036036,86.66666666666667,76.41441441441441,810.6486486486486,301.6216216216216,188.74774774774775,112.87387387387388,226.981981981982,241.77477477477478,248.35135135135135,226.9009009009009,2834.4414414414414,441.52252252252254,30.594594594594593,61.11711711711712,1258.7747747747749,144.64864864864865,468.60360360360363,1257.081081081081,4.934827946364319,9.202584245309824,4.039381197000068,5.7375287160000426,4.951990653160354,NT,14.1,Artificial/Terrestrial - Arable Land,Suitable,NA,NA
